latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
44.8108,-93.2501,Black Dog,503,"coal,natural_gas","232,271",coal,false,Minnesota
45.5756,-94.1408,Granite City,52,natural_gas,52,natural_gas,false,Minnesota
44.982359,-93.254163,Hennepin Island,6.5,hydro,6.5,hydro,true,California
44.9314,-93.1117,High Bridge,534,natural_gas,534,natural_gas,false,Minnesota
44.781,-93.042,Inver Hills,285.6,"natural_gas,petroleum","282,3.6",natural_gas,false,Minnesota
44.1974,-94.0078,Key City,42,natural_gas,42,natural_gas,false,Minnesota
45.03,-92.7786,Allen S King,511,coal,511,coal,false,Minnesota
45.3338,-93.8493,Monticello,633,nuclear,633,nuclear,false,Minnesota
44.622,-92.6333,Prairie Island,1040,nuclear,1040,nuclear,false,Minnesota
44.5692,-92.516912,Red Wing,18,biomass,18,biomass,true,Minnesota
45.0203,-93.2753,Riverside,470,natural_gas,470,natural_gas,false,Nebraska
43.621667,-95.678889,St James,12,petroleum,12,petroleum,false,Minnesota
44.1967,-94.0009,Wilmarth,18,biomass,18,biomass,true,Minnesota
46.290641,-96.043252,Hoot Lake,138.3,"coal,petroleum","138,0.3",coal,false,Minnesota
43.639167,-95.943611,Adrian,2,petroleum,2,petroleum,false,Minnesota
45.889167,-95.379722,Alexandria,8.2,petroleum,8.2,petroleum,false,Minnesota
43.7014,-92.9626,Austin Northeast,28,natural_gas,28,natural_gas,false,Nebraska
45.314444,-95.602777,Benson City of,11.1,petroleum,11.1,petroleum,false,Minnesota
43.9225,-93.1247,Blooming Prairie,6.2,petroleum,6.2,petroleum,false,California
43.6375,-94.101667,Blue Earth,8.1,petroleum,8.1,petroleum,false,Minnesota
45.041378,-93.790522,Delano,22.6,"natural_gas,petroleum","2.4,20.2",natural_gas,false,Minnesota
46.8175,-95.843333,Detroit Lakes,9.6,petroleum,9.6,petroleum,false,Minnesota
45.3158,-93.5781,Elk River City of,12.2,"petroleum,biomass","9,3.2",petroleum,false,Minnesota
44.5278,-94.7217,Fairfax,1.9,petroleum,1.9,petroleum,false,California
43.6579,-94.4647,Fairmont,12,petroleum,12,petroleum,false,Minnesota
44.7709,-94.1582,Glencoe,35.3,petroleum,35.3,petroleum,false,Minnesota
47.7758,-90.3392,Grand Marais,6.1,petroleum,6.1,petroleum,false,Minnesota
44.811685,-95.53455,Granite Falls,1.1,hydro,1.1,hydro,true,Minnesota
47.4294,-92.935,Hibbing,30.5,coal,30.5,coal,false,Minnesota
44.895741,-94.368433,Hutchinson Plant #1,31.6,natural_gas,31.6,natural_gas,false,Nebraska
44.1122,-93.6944,Janesville,4.3,petroleum,4.3,petroleum,false,Minnesota
44.2689,-92.9714,Kenyon Municipal,5.4,petroleum,5.4,petroleum,false,Minnesota
44.106888,-94.219697,Lake Crystal,5.8,petroleum,5.8,petroleum,false,Minnesota
43.720026,-91.977738,Lanesboro,3.1,"petroleum,hydro","2.9,0.2",petroleum,false,Minnesota
45.115,-94.5281,Litchfield,15.7,petroleum,15.7,petroleum,false,Minnesota
43.654444,-96.201944,Luverne,3.5,petroleum,3.5,petroleum,false,Minnesota
44.446585,-95.792118,Marshall,15.4,petroleum,15.4,petroleum,false,Minnesota
45.675,-94.815277,Melrose,8.4,petroleum,8.4,petroleum,false,Minnesota
46.853611,-96.731111,Moorhead,10.5,petroleum,10.5,petroleum,false,California
46.4489,-92.7814,Moose Lake,10.6,petroleum,10.6,petroleum,false,Minnesota
45.8958,-93.2942,Mora,13.2,natural_gas,13.2,natural_gas,false,Minnesota
43.9405,-94.9434,Mountain Lake,8.7,"petroleum,wind","7.5,1.2",petroleum,false,Minnesota
44.5403,-93.5806,New Prague,16.8,natural_gas,16.8,natural_gas,false,California
44.3159,-94.4581,New Ulm,70.8,"natural_gas,petroleum","22.8,48",natural_gas,false,Minnesota
45.5017,-92.9686,North Branch,10,petroleum,10,petroleum,false,Minnesota
44.0833,-93.23,Owatonna,16.6,natural_gas,16.6,natural_gas,false,Minnesota
43.6722,-92.0847,Preston,4.1,"natural_gas,petroleum","2.2,1.9",natural_gas,false,California
45.5731,-93.5761,Princeton,12.8,petroleum,12.8,petroleum,false,Minnesota
44.212981,-92.480177,Rochester Hydro,2.6,hydro,2.6,hydro,true,Minnesota
44.02818,-92.460377,Silver Lake,80,coal,80,coal,false,Nebraska
44.5431,-95.1178,Redwood Falls,9.2,"petroleum,hydro","8.7,0.5",petroleum,false,Minnesota
44.2981,-94.5744,Sleepy Eye,11.2,petroleum,11.2,petroleum,false,Minnesota
44.2447,-94.9758,Springfield,8.9,petroleum,8.9,petroleum,false,Minnesota
43.6889,-92.3956,Spring Valley,7.1,petroleum,7.1,petroleum,false,Minnesota
48.114262,-96.179176,Thief River Falls,5.8,"petroleum,hydro","5.3,0.5",petroleum,false,Minnesota
43.828415,-94.436908,Truman,7.9,petroleum,7.9,petroleum,false,Minnesota
47.522428,-92.540951,Virginia,25,coal,25,coal,false,Minnesota
43.74453,-93.724129,Wells,8.1,petroleum,8.1,petroleum,false,California
44.0399,-95.4429,Westbrook,2.1,petroleum,2.1,petroleum,false,Minnesota
45.121705,-95.053236,Willmar,26.4,"coal,natural_gas,wind","15.9,6.5,4",coal,false,California
43.86811,-95.114444,Windom,7.6,petroleum,7.6,petroleum,false,Minnesota
43.63349,-95.609234,Worthington,19.6,"petroleum,wind","14,5.6",petroleum,false,Minnesota
45.601,-93.2081,Cambridge CT,181.8,"natural_gas,petroleum","159,22.8",natural_gas,false,Nebraska
45.296797,-93.558447,Elk River,210.5,"natural_gas,biomass","186.3,24.2",natural_gas,false,Minnesota
45.229073,-94.009673,Maple Lake,22.1,petroleum,22.1,petroleum,false,Minnesota
30.34,-88.4919,Chevron Oil,130,natural_gas,130,natural_gas,false,Mississippi
32.2925,-88.7461,Sweatt,124,natural_gas,124,natural_gas,false,Mississippi
30.4392,-89.0286,Jack Watson,998,"coal,natural_gas","706,292",coal,false,Mississippi
32.2831,-90.9306,Baxter Wilson,1162.7,natural_gas,1162.7,natural_gas,false,Mississippi
32.356954,-90.21297,Rex Brown,241.8,"natural_gas,petroleum","232.8,9",natural_gas,false,Mississippi
34.1845,-90.562662,L L Wilkins,49.5,natural_gas,49.5,natural_gas,false,Mississippi
33.517315,-90.209661,Henderson,78.8,"natural_gas,petroleum","69.8,9",natural_gas,false,Mississippi
32.8458,-90.4211,Yazoo,33.3,natural_gas,33.3,natural_gas,false,Mississippi
30.8889,-88.8054,Benndale,14,natural_gas,14,natural_gas,false,Mississippi
31.528,-89.3004,Moselle,477,natural_gas,477,natural_gas,false,Mississippi
32.030155,-89.08555,Paulding,16,petroleum,16,petroleum,false,Mississippi
37.361315,-94.58926,Asbury,189,coal,189,coal,false,Missouri
39.1306,-94.4778,Hawthorn,948.3,"coal,natural_gas","564,384.3",coal,false,Missouri
38.3114,-93.9348,Montrose,510,coal,510,coal,false,Missouri
39.1228,-94.5606,Northeast,375,petroleum,375,petroleum,false,Missouri
38.5935,-92.2206,Fairgrounds,55,petroleum,55,petroleum,false,Missouri
40.224525,-92.584928,Kirksville,13,natural_gas,13,natural_gas,false,Missouri
37.8503,-94.3444,Nevada,17.7,petroleum,17.7,petroleum,false,Missouri
38.78758,-94.277689,Ralph Green,70.5,natural_gas,70.5,natural_gas,false,Missouri
39.178319,-94.184445,Sibley,462.4,coal,462.4,coal,false,Missouri
39.7246,-94.8773,Lake Road,239.8,"coal,natural_gas,petroleum","96.3,102,41.5",coal,false,California
37.9385,-92.847701,Niangua,3,hydro,3,hydro,true,Missouri
38.681797,-90.540048,Howard Bend,39,petroleum,39,petroleum,false,Missouri
38.562244,-90.837686,Labadie,2374,coal,2374,coal,false,Missouri
38.4017,-90.3358,Meramec,940,"coal,natural_gas,petroleum","836,49,55",coal,false,Missouri
38.2044,-92.6239,Osage,240.1,hydro,240.1,hydro,true,Missouri
38.915479,-90.290247,Sioux,974,coal,974,coal,false,Missouri
37.520833,-90.834722,Taum Sauk,440,pumped_storage,440,pumped_storage,false,Colorado
40.2478,-94.3303,Albany,6.1,petroleum,6.1,petroleum,false,Missouri
38.264408,-94.344385,Butler,10.8,petroleum,10.8,petroleum,false,Missouri
39.3617,-93.4956,Carrollton,19.5,"natural_gas,petroleum","17.7,1.8",natural_gas,false,Missouri
37.1653,-94.3089,Carthage,35.7,natural_gas,35.7,natural_gas,false,Missouri
39.783388,-93.564112,Chillicothe,90,"natural_gas,petroleum","80,10",natural_gas,false,Missouri
38.964646,-92.316768,Columbia,101.6,"coal,natural_gas,petroleum","38.5,47.5,12.6",coal,false,Missouri
37.6936,-93.7691,Stockton,54.2,hydro,54.2,hydro,true,California
39.1406,-92.68,Fayette,9.2,petroleum,9.2,petroleum,false,Missouri
38.868095,-91.94778,Fulton,25.3,"natural_gas,petroleum","15,10.3",natural_gas,false,Missouri
39.9144,-93.9619,Gallatin,7,petroleum,7,petroleum,false,Missouri
39.073315,-93.714748,Higginsville,47.2,"natural_gas,petroleum","37.5,9.7",natural_gas,false,Missouri
39.0919,-94.3261,Blue Valley,143,"coal,natural_gas","93,50",coal,false,Missouri
39.094574,-94.411522,Jackson Square,30,petroleum,30,petroleum,false,Missouri
39.1067,-94.3804,Station H,39,natural_gas,39,natural_gas,false,Missouri
39.055954,-94.392957,Station I,38,petroleum,38,petroleum,false,Missouri
37.3847,-89.6606,Jackson,25.3,petroleum,25.3,petroleum,false,Missouri
40.4225,-91.7206,Kahoka,7.1,"natural_gas,petroleum","2.9,4.2",natural_gas,false,Missouri
29.9522,-95.2422,Atascosita,10.2,biomass,10.2,biomass,true,Texas
36.2431,-90.0495,Kennett,40.1,"natural_gas,petroleum","37.2,2.9",natural_gas,false,Missouri
40.0122,-92.5075,La Plata,3.4,petroleum,3.4,petroleum,false,Missouri
39.7378,-92.4689,Macon,5.3,petroleum,5.3,petroleum,false,Missouri
36.5531,-89.9682,Malden,15.9,petroleum,15.9,petroleum,false,Missouri
39.1228,-93.2064,Marshall,55,"coal,natural_gas,petroleum","21.8,30.5,2.7",coal,false,Missouri
40.375,-92.125,Memphis,8.8,petroleum,8.8,petroleum,false,Missouri
39.6525,-91.7994,Monroe,10,petroleum,10,petroleum,false,Missouri
38.997852,-93.965656,Odessa,5.3,petroleum,5.3,petroleum,false,Missouri
39.7961,-91.5556,Palmyra Municipal,6,petroleum,6,petroleum,false,Missouri
37.108611,-93.261944,James River Power Station,391,"coal,natural_gas","236,155",coal,false,Missouri
40.476742,-93.010018,Unionville City of,8,petroleum,8,petroleum,false,Missouri
39.2036,-91.861,Vandalia,8,petroleum,8,petroleum,false,Missouri
36.597,-93.3086,Table Rock,230,hydro,230,hydro,true,Missouri
36.5147,-89.5617,New Madrid,1154,coal,1154,coal,false,Missouri
39.5522,-92.6381,Thomas Hill,1133,coal,1133,coal,false,Missouri
38.6839,-91.7558,Chamois,63,coal,63,coal,false,Missouri
39.231534,-94.307979,Missouri City,38,coal,38,coal,false,California
47.0539,-104.74,Glendive GT,74.9,natural_gas,74.9,natural_gas,false,Montana
46.4112,-105.7953,Miles City GT,23.6,natural_gas,23.6,natural_gas,false,Montana
47.521331,-111.261442,Black Eagle,21,hydro,21,hydro,true,Montana
47.5375,-111.194969,Cochrane,64,hydro,64,hydro,true,Montana
46.765941,-111.887341,Hauser,19,hydro,19,hydro,true,Montana
46.9915,-112.0047,Holter,48,hydro,48,hydro,true,Montana
45.77562,-108.480999,J E Corette Plant,153,coal,153,coal,false,Montana
47.6777,-114.2339,Kerr,206,hydro,206,hydro,true,California
47.581737,-111.060898,Morony,48,hydro,48,hydro,true,Montana
45.225741,-109.762489,Mystic,12,hydro,12,hydro,true,Montana
47.5344,-111.2045,Rainbow,60.5,hydro,60.5,hydro,true,Montana
47.569939,-111.122546,Ryan,60,hydro,60,hydro,true,California
47.593155,-115.358237,Thompson Falls,94,hydro,94,hydro,true,Montana
44.4533,-110.8347,Old Faithful,2,petroleum,2,petroleum,false,Wyoming
47.953889,-115.733611,Noxon Rapids,580.5,hydro,580.5,hydro,true,Montana
48.341521,-114.01443,Hungry Horse,428,hydro,428,hydro,true,Montana
45.307406,-107.957515,Yellowtail,287.2,hydro,287.2,hydro,true,Montana
41.3528,-99.4978,Ansley,1.3,"natural_gas,petroleum","0.8,0.5",natural_gas,false,Nebraska
40.3883,-95.8464,Auburn,17.5,natural_gas,17.5,natural_gas,false,Nebraska
41.423889,-100.194167,Arnold,1,petroleum,1,petroleum,false,Nebraska
40.1381,-99.8272,Beaver City,1.7,"natural_gas,petroleum","1.1,0.6",natural_gas,false,Nebraska
41.4031,-99.6392,Broken Bow,8.4,"natural_gas,petroleum","7.2,1.2",natural_gas,false,Nebraska
41.9144,-98.9906,Burwell,4.1,petroleum,4.1,petroleum,false,Nebraska
40.2267,-100.1358,Cambridge,4,petroleum,4,petroleum,false,Nebraska
40.3717,-98.7236,Campbell Village,1.3,petroleum,1.3,petroleum,false,Nebraska
40.6942,-99.7011,Canaday,115,natural_gas,115,natural_gas,false,Nebraska
40.959405,-100.397905,Jeffrey,21,hydro,21,hydro,true,Nebraska
40.6936,-99.8178,Johnson 1,20,hydro,20,hydro,true,Nebraska
40.6839,-99.7447,Johnson 2,22.5,hydro,22.5,hydro,true,Nebraska
41.1056,-102.4703,Chappell,1.1,petroleum,1.1,petroleum,false,Nebraska
40.6253,-96.9558,Crete,6,natural_gas,6,natural_gas,false,Nebraska
41.5419,-100.8756,Curtis,3,natural_gas,3,natural_gas,false,Nebraska
41.254652,-97.119202,David City,8.7,"natural_gas,petroleum","4,4.7",natural_gas,false,Nebraska
40.1408,-97.7239,Deshler,2.2,petroleum,2.2,petroleum,false,Nebraska
42.2764,-96.7289,Emerson,1.6,"natural_gas,petroleum","1.5,0.1",natural_gas,false,Nebraska
40.133872,-97.184286,Fairbury,18.8,natural_gas,18.8,natural_gas,false,Nebraska
44.1119,-87.9494,Ridgeview,6.4,biomass,6.4,biomass,true,Wisconsin
40.055,-95.6083,Falls City,19.9,"natural_gas,petroleum","18.4,1.5",natural_gas,false,Nebraska
40.0953,-98.9544,Franklin,3.9,natural_gas,3.9,natural_gas,false,Nebraska
41.4281,-96.4623,Lon Wright,160,"coal,natural_gas","120,40",coal,false,Nebraska
40.9228,-98.3269,C W Burdick,174.1,natural_gas,174.1,natural_gas,false,Nebraska
40.583155,-98.420055,Don Henry,18,natural_gas,18,natural_gas,false,Nebraska
40.598839,-98.38863,North Denver,35,natural_gas,35,natural_gas,false,Nebraska
41.235,-103.6597,Kimball,7.6,natural_gas,7.6,natural_gas,false,Nebraska
42.430539,-97.090814,Laurel,3.9,natural_gas,3.9,natural_gas,false,Nebraska
40.80788,-96.710667,J Street,29,natural_gas,29,natural_gas,false,Nebraska
41.9375,-96.4731,Lyons,1.1,petroleum,1.1,petroleum,false,Nebraska
40.6806,-95.8475,Nebraska City # 1,22.5,natural_gas,22.5,natural_gas,false,Nebraska
40.6756,-96.177778,Syracuse # 2,3.2,natural_gas,3.2,natural_gas,false,Nebraska
41.4639,-97.3283,Columbus,44.9,hydro,44.9,hydro,true,Nebraska
40.5589,-96.7847,Hallam,43.1,natural_gas,43.1,natural_gas,false,Nebraska
40.187928,-97.577857,Hebron,41.5,petroleum,41.5,petroleum,false,Nebraska
40.703511,-99.100753,Kearney,1,hydro,1,hydro,true,Nebraska
40.2214,-100.6508,McCook,42.9,petroleum,42.9,petroleum,false,Nebraska
41.4872,-97.6078,Monroe,3,hydro,3,hydro,true,Nebraska
41.0864,-100.7594,North Platte,24,hydro,24,hydro,true,Nebraska
40.5589,-96.7847,Sheldon,215,coal,215,coal,false,Nebraska
42.809337,-98.656283,Spencer,1.2,hydro,1.2,hydro,true,North Dakota
41.520522,-96.077511,Fort Calhoun,478.6,nuclear,478.6,nuclear,false,Nebraska
41.251488,-95.922682,Jones Street,122.7,petroleum,122.7,petroleum,false,Nebraska
41.32909,-95.94466,North Omaha,648.3,coal,648.3,coal,false,Nebraska
41.170594,-95.970603,Sarpy County,318.7,"natural_gas,petroleum","315.3,3.4",natural_gas,false,Nebraska
41.6025,-98.9283,Ord,10.8,petroleum,10.8,petroleum,false,Nebraska
40.2581,-99.6108,Oxford,3,natural_gas,3,natural_gas,false,Nebraska
42.0903,-96.7769,Pender,4.5,natural_gas,4.5,natural_gas,false,Nebraska
42.3497,-98.2092,Plainview Muncipal Power,5,petroleum,5,petroleum,false,Nebraska
40.0964,-98.5228,Red Cloud,5.7,petroleum,5.7,petroleum,false,Nebraska
41.6392,-99.3742,Sargent,2.4,petroleum,2.4,petroleum,false,Nebraska
41.145634,-102.977836,Sidney,6.9,"natural_gas,petroleum","6.3,0.6",natural_gas,false,Nebraska
41.68138,-98.36756,Spalding,2.1,"petroleum,hydro","1.9,0.2",petroleum,false,Nebraska
42.5714,-99.1394,Stuart,1.9,petroleum,1.9,petroleum,false,Nebraska
40.3664,-96.19,Tecumseh,6.6,petroleum,6.6,petroleum,false,Nebraska
41.2089,-96.6217,Wahoo,13.6,"natural_gas,petroleum","13.2,0.4",natural_gas,false,Nebraska
42.2644,-96.8756,Wakefield,3.2,natural_gas,3.2,natural_gas,false,Nebraska
42.2278,-97.0183,Wayne,20.2,petroleum,20.2,petroleum,false,Nebraska
41.8292,-96.7161,West Point Municipal,8.5,natural_gas,8.5,natural_gas,false,Nebraska
40.4797,-96.9604,Wilber,3.1,petroleum,3.1,petroleum,false,Nebraska
41.9903,-96.9203,Wisner,3.8,petroleum,3.8,petroleum,false,Nebraska
36.0875,-115.0507,Clark,1138,natural_gas,1138,natural_gas,false,Nevada
36.657347,-114.633263,Reid Gardner,553,coal,553,coal,false,Nevada
39.1281,-119.1322,Fort Churchill,226,natural_gas,226,natural_gas,false,California
39.5625,-119.525,Tracy,1033.6,natural_gas,1033.6,natural_gas,false,Nevada
44.325053,-72.000975,Comerford,167.5,hydro,167.5,hydro,true,New Hampshire
44.3356,-71.8742,S C Moore,190.8,hydro,190.8,hydro,true,New Hampshire
42.77165,-72.5146,Vernon,34.4,hydro,34.4,hydro,true,Vermont
43.667927,-72.303642,Wilder,41.3,hydro,41.3,hydro,true,New Hampshire
43.00223,-71.47208,Amoskeag,16.8,hydro,16.8,hydro,true,New Hampshire
43.597849,-71.717683,Ayers Island,8.4,hydro,8.4,hydro,true,New Hampshire
43.447219,-71.6579,Eastman Falls,5.6,hydro,5.6,hydro,true,New Hampshire
43.165524,-71.509441,Garvins Falls,12.3,hydro,12.3,hydro,true,New Hampshire
44.408278,-71.195354,Gorham,2,hydro,2,hydro,true,New Hampshire
43.101699,-71.465662,Hooksett,1.6,hydro,1.6,hydro,true,New Hampshire
43.11055,-71.94889,Jackman,3.6,hydro,3.6,hydro,true,New Hampshire
44.595117,-71.494398,Lost Nation,14,petroleum,14,petroleum,false,New Hampshire
43.1411,-71.4692,Merrimack,472.1,"coal,petroleum","438.5,33.6",coal,false,New Hampshire
43.0978,-70.7842,Schiller,155.5,"coal,petroleum,wood","95.4,17,43.1",coal,false,New Hampshire
44.469463,-71.178062,Smith,11.7,hydro,11.7,hydro,true,New Hampshire
43.8478,-71.2069,White Lake,17.5,petroleum,17.5,petroleum,false,New Hampshire
39.2908,-74.6364,B L England,311,"coal,petroleum","155,156",coal,false,New Jersey
39.4547,-75.2014,Carlls Corner,78.6,natural_gas,78.6,natural_gas,false,New Jersey
39.6893,-74.2618,Cedar Station,65.4,petroleum,65.4,petroleum,false,New Jersey
39.0269,-74.8772,Middle Station,73.4,petroleum,73.4,petroleum,false,New Jersey
39.3662,-74.4441,Missouri Avenue,59.5,petroleum,59.5,petroleum,false,California
39.6831,-75.5083,Deepwater,160.1,natural_gas,160.1,natural_gas,false,New Jersey
40.491236,-74.280989,Werner,184,petroleum,184,petroleum,false,New Jersey
39.8143,-74.2062,Oyster Creek,614.5,nuclear,614.5,nuclear,false,Massachusetts
40.476525,-74.352336,Sayreville,200,"natural_gas,petroleum","150,50",natural_gas,false,New Jersey
40.565833,-75.163889,Gilbert,516,natural_gas,516,natural_gas,false,Rhode Island
40.8375,-74.0244,Bergen Generating Station,1208,natural_gas,1208,natural_gas,false,New Jersey
40.076611,-74.879172,PSEG Burlington Generating Station,376,"natural_gas,petroleum","170,206",natural_gas,false,New Jersey
40.4911,-74.3956,PSEG Edison Generating Station,516,natural_gas,516,natural_gas,false,California
40.7372,-74.1206,PSEG Essex Generating Station,621,natural_gas,621,natural_gas,false,California
40.7478,-74.0722,PSEG Hudson Generating Station,620,coal,620,coal,false,New Jersey
40.737283,-74.096464,PSEG Kearny Generating Station,442,natural_gas,442,natural_gas,false,New Jersey
40.6217,-74.2072,PSEG Linden Generating Station,1572,natural_gas,1572,natural_gas,false,New Jersey
40.1792,-74.7339,PSEG Mercer Generating Station,747,"coal,petroleum","632,115",coal,false,New Jersey
39.86,-75.1853,PSEG National Park Generating Station,21,petroleum,21,petroleum,false,New Jersey
39.4625,-75.5358,PSEG Salem Generating Station,2370.4,"petroleum,nuclear","38.4,2332",petroleum,false,New Jersey
40.5558,-74.2469,PSEG Sewaren Generating Station,557.6,"natural_gas,petroleum","452.6,105",natural_gas,false,New Jersey
39.424444,-75.02,Howard Down,59.9,natural_gas,59.9,natural_gas,false,New Jersey
36.69,-108.4814,Four Corners,1540,coal,1540,coal,false,New Mexico
31.8047,-106.5472,Rio Grande,324.2,natural_gas,324.2,natural_gas,false,New Mexico
32.714224,-103.301469,Maddox,183,natural_gas,183,natural_gas,false,California
35.171,-106.6019,Reeves,154,natural_gas,154,natural_gas,false,New Mexico
36.8006,-108.4386,San Juan,1684,coal,1684,coal,false,New Mexico
32.418,-104.21556,Carlsbad,10,natural_gas,10,natural_gas,false,New Mexico
32.7131,-103.3533,Cunningham,466,natural_gas,466,natural_gas,false,California
36.725138,-108.19202,Animas,23.2,"natural_gas,hydro","23,0.2",natural_gas,false,New Mexico
35.384444,-106.464167,Algodones,45,natural_gas,45,natural_gas,false,Hawaii
41.8217,-74.0497,Dashville,4.8,hydro,4.8,hydro,true,New York
41.8194,-74.6358,Neversink,22,hydro,22,hydro,true,New York
42.291275,-73.986452,South Cairo,21.3,petroleum,21.3,petroleum,false,New York
41.848191,-74.046678,Sturgeon,14.4,hydro,14.4,hydro,true,Colorado
42.3435,-73.8353,West Coxsackie,21.3,petroleum,21.3,petroleum,false,California
40.591564,-74.200035,Arthur Kill Generating Station,858,natural_gas,858,natural_gas,false,New York
40.7281,-73.9742,East River,609.3,"natural_gas,petroleum","287.5,321.8",natural_gas,false,New York
40.6635,-74.0051,Gowanus Gas Turbines Generating,547.4,"natural_gas,petroleum","280.1,267.3",natural_gas,false,New York
40.7052,-73.9807,Hudson Avenue,44.6,petroleum,44.6,petroleum,false,New York
41.270556,-73.9527,Indian Point 2,1020.4,nuclear,1020.4,nuclear,false,New York
40.648611,-74.020833,Narrows Gas Turbines Generating,286,natural_gas,286,natural_gas,false,New York
40.759167,-73.946111,Ravenswood,2207.6,natural_gas,2207.6,natural_gas,false,New York
40.771285,-73.99115,59th Street,15.4,petroleum,15.4,petroleum,false,New York
40.768,-73.9515,74th Street,28.6,petroleum,28.6,petroleum,false,New York
40.616689,-73.647881,E F Barrett,668,natural_gas,668,natural_gas,false,New York
